operator	time	order_ref	user_name	amount
TTL781007	2018-04-08 12:13:42	hiifx_201804081213423180	FFF888	7728.4500	
TTL781007	2018-04-08 12:14:07	hiifx_201804081214072519	huangshufang	41500.0000	
TTL781007	2018-04-08 12:14:28	hiifx_201804081214279711	huangshufang	3000.0000	
TTL781007	2018-04-08 12:14:46	hiifx_201804081214455442	huangshufang	750.0000	
TTL781007	2018-04-08 12:15:04	hiifx_201804081215049112	huangshufang	1500.0000	
TTL781007	2018-04-08 12:16:17	hiifx_201804081216177729	FFF888	1271.6400	
TTL781007	2018-04-08 12:16:43	hiifx_201804081216422684	xinyi0606	750.0000	
TTL781007	2018-04-08 12:22:10	hiifx_201804081222098889	lishuo0829	4000.0000	
TTL781007	2018-04-08 12:33:03	hiifx_201804081233024457	helen168	4000.0000	
TTL781007	2018-04-08 12:34:32	hiifx_201804081234321027	hufabin	5000.0000	
TTL781007	2018-04-08 12:35:21	hiifx_201804081235206325	xiaohei	750.0000	
TTL781007	2018-04-08 12:35:47	hiifx_201804081235462044	lxm3927	750.0000	
TTL781007	2018-04-08 12:36:12	hiifx_201804081236125095	xiaohei	1500.0000	
TTL781007	2018-04-08 12:38:09	hiifx_201804081238094491	csf1234	3000.0000	
TTL781007	2018-04-08 12:39:01	hiifx_201804081239001056	xiaohei	3014.1000	
TTL781007	2018-04-08 12:40:44	hiifx_201804081240432987	luopishuai	4000.0000	
TTL781007	2018-04-08 12:41:01	hiifx_201804081241015182	Hiifx1314	750.0000	
TTL781007	2018-04-08 12:41:59	hiifx_201804081241598416	lynnlianyy29	7728.4500	
TTL781007	2018-04-08 12:43:01	hiifx_201804081243019642	lynnlianyy29	1282.9200	
TTL781007	2018-04-08 12:46:06	hiifx_201804081246051319	liudeqiang	10000.0000	
TTL781007	2018-04-08 12:46:22	hiifx_201804081246213410	51888	15000.0000	
TTL781007	2018-04-08 12:46:43	hiifx_201804081246424172	liu3399	7264.7500	
TTL781007	2018-04-08 12:49:37	hiifx_201804081249374190	zcf168	3000.0000	
TTL781007	2018-04-08 13:09:01	hiifx_201804081309014685	zjp123	750.0000	
TTL781007	2018-04-08 13:11:06	hiifx_201804081311069436	danbo0404	3091.3800	
TTL781007	2018-04-08 13:20:47	hiifx_201804081320472637	lihuiwen	11000.0000	
TTL781007	2018-04-08 13:23:08	hiifx_201804081323078549	dxl1949	750.0000	
TTL781007	2018-04-08 13:55:03	hiifx_201804081355023733	xuzhixiang	6000.0000	
TTL781007	2018-04-08 13:55:28	hiifx_201804081355289510	ssh888	750.0000	
TTL781007	2018-04-08 14:09:46	hiifx_201804081409466391	wry3320	750.0000	
TTL781007	2018-04-08 14:10:33	hiifx_201804081410338042	xwd6688	34250.0000	
TTL781007	2018-04-08 14:31:16	hiifx_201804081431155589	lzg888	6000.0000	
TTL781007	2018-04-08 15:48:33	hiifx_201804081548326198	lily520	6000.0000	
TTL781007	2018-04-08 16:14:03	hiifx_201804081614021948	wuyuning	10000.0000	
TTL781007	2018-04-08 16:14:44	hiifx_201804081614432170	tl8888	1400.0000	
TTL781007	2018-04-08 16:15:19	hiifx_201804081615197146	lixiaolong	6000.0000	
TTL781007	2018-04-08 16:15:56	hiifx_201804081615551125	liujianxin123	3000.0000	
TTL781007	2018-04-08 16:48:10	hiifx_201804081648108406	ljy666699	3000.0000	
TTL781007	2018-04-08 16:48:52	hiifx_201804081648516814	ydx001	750.0000	
TTL781007	2018-04-08 16:50:32	hiifx_201804081650324353	yhh1120	3000.0000	
hanseshhl	2018-04-09 08:21:02	hiifx_201804090821022080	Zhangli123456	46370.7200	
heeheng	2018-04-09 09:55:57	hiifx_201804090955562394	puliang409	10000.0000	
hanseshhl	2018-04-09 10:27:02	hiifx_201804091027015150	huangshufang	750.0000	
hanseshhl	2018-04-09 10:54:57	hiifx_201804091054579593	ch999	35000.0000	
hanseshhl	2018-04-09 10:56:35	hiifx_201804091056343320	hxd778899	6000.0000	
hanseshhl	2018-04-09 10:57:52	hiifx_201804091057526217	d168168168	3000.0000	
hanseshhl	2018-04-09 10:59:38	hiifx_201804091059385052	lzg888	2000.0000	
hanseshhl	2018-04-09 11:00:55	hiifx_201804091100553520	jinzhengnan	750.0000	
hanseshhl	2018-04-09 11:02:01	hiifx_201804091102017069	wjh1981	7717.2300	
hanseshhl	2018-04-09 11:03:27	hiifx_201804091103269091	lty888999	750.0000	
hanseshhl	2018-04-09 11:04:44	hiifx_201804091104436931	xsl123	4500.0000	
hanseshhl	2018-04-09 11:08:16	hiifx_201804091108157728	liyu1979	6750.0000	
hanseshhl	2018-04-09 11:12:34	hiifx_201804091112336417	Linsiyan	750.0000	
hanseshhl	2018-04-09 11:13:07	hiifx_201804091113068394	dongzhengbin	16000.0000	
hanseshhl	2018-04-09 11:13:36	hiifx_201804091113362375	13974460252	3000.0000	
hanseshhl	2018-04-09 11:14:20	hiifx_201804091114193654	wangyu7777	8751.4900	
hanseshhl	2018-04-09 11:14:58	hiifx_201804091114588083	lihuiwen	13500.0000	
hanseshhl	2018-04-09 11:15:35	hiifx_201804091115353768	lcl168	3000.0000	
hanseshhl	2018-04-09 11:16:14	hiifx_201804091116145990	liujianxin123	3000.0000	
hanseshhl	2018-04-09 11:19:16	hiifx_201804091119164703	wangyu7777	6000.0000	
hanseshhl	2018-04-09 11:20:14	hiifx_201804091120144570	mrshen1987	3000.0000	
hanseshhl	2018-04-09 11:21:10	hiifx_201804091121102181	wangyu7777	4013.0000	
hanseshhl	2018-04-09 11:23:03	hiifx_201804091123038779	Yan999111	3000.0000	
hanseshhl	2018-04-09 11:23:40	hiifx_201804091123394585	sll168	8000.0000	
hanseshhl	2018-04-09 11:24:09	hiifx_201804091124082790	lmz522	1500.0000	
hanseshhl	2018-04-09 11:28:06	hiifx_201804091128066339	sunxiaodong	5000.0000	
heeheng	2018-04-09 11:40:21	hiifx_201804091140216261	puliang409	10000.0000	
hanseshhl	2018-04-09 11:49:12	hiifx_201804091149122350	yanchong	1500.0000	
heeheng	2018-04-09 11:51:54	hiifx_201804091151531014	happy	30869.0000	
hanseshhl	2018-04-09 11:54:36	hiifx_201804091154359754	wushang	18000.0000	
hanseshhl	2018-04-09 11:55:16	hiifx_201804091155155512	baohua	3000.0000	
hanseshhl	2018-04-09 11:59:30	hiifx_201804091159303502	mm1688	10000.0000	
hanseshhl	2018-04-09 12:00:48	hiifx_201804091200488100	yhh1120	2000.0000	
hanseshhl	2018-04-09 12:02:25	hiifx_201804091202257037	yhh1120	1500.0000	
hanseshhl	2018-04-09 12:03:05	hiifx_201804091203044567	jiekankan	2000.0000	
hanseshhl	2018-04-09 12:04:21	hiifx_201804091204216628	wangzongmei	5250.0000	
hanseshhl	2018-04-09 12:05:15	hiifx_201804091205155034	zjgcyw	5000.0000	
hanseshhl	2018-04-09 12:06:17	hiifx_201804091206177260	cxy888	3500.0000	
hanseshhl	2018-04-09 12:06:39	hiifx_201804091206394638	lxjdhx	1500.0000	
hanseshhl	2018-04-09 12:07:08	hiifx_201804091207082887	sunxiaolong	3000.0000	
hanseshhl	2018-04-09 12:07:31	hiifx_201804091207303371	wangjianbo	4000.0000	
hanseshhl	2018-04-09 12:08:06	hiifx_201804091208063413	zhengyunfu	1500.0000	
hanseshhl	2018-04-09 12:08:38	hiifx_201804091208381424	clq090909	3500.0000	
hanseshhl	2018-04-09 12:09:15	hiifx_201804091209143910	lhy6699	6600.0000	
hanseshhl	2018-04-09 12:09:44	hiifx_201804091209443337	guan888	1250.0000	
hanseshhl	2018-04-09 12:10:18	hiifx_201804091210178339	xiaohei	3000.0000	
hanseshhl	2018-04-09 12:10:48	hiifx_201804091210482886	xh8299	7500.0000	
hanseshhl	2018-04-09 12:11:13	hiifx_201804091211131784	lyc18230589612	750.0000	
hanseshhl	2018-04-09 12:11:34	hiifx_201804091211346591	td3726	10000.0000	
hanseshhl	2018-04-09 12:11:55	hiifx_201804091211556401	wangze168	2250.0000	
hanseshhl	2018-04-09 12:12:14	hiifx_201804091212148673	mqg654321	750.0000	
hanseshhl	2018-04-09 12:12:37	hiifx_201804091212378666	duanyuankun	756.3000	
hanseshhl	2018-04-09 12:13:52	hiifx_201804091213526770	zcm414919	750.0000	
hanseshhl	2018-04-09 12:14:13	hiifx_201804091214135448	huangxianyan623	6000.0000	
hanseshhl	2018-04-09 12:14:35	hiifx_201804091214344990	yangrouding	750.0000	
hanseshhl	2018-04-09 12:14:54	hiifx_201804091214533682	wm0115	1500.0000	
hanseshhl	2018-04-09 12:15:50	hiifx_201804091215494947	luyingmin513	2397.7800	
hanseshhl	2018-04-09 12:17:42	hiifx_201804091217415644	xhf0102	10000.0000	
hanseshhl	2018-04-09 12:18:09	hiifx_201804091218088824	lhl8888	10000.0000	
hanseshhl	2018-04-09 12:19:10	hiifx_201804091219098776	huangxianyan623	3932.7700	
hanseshhl	2018-04-09 12:19:33	hiifx_201804091219327582	xwd6688	8750.0000	
hanseshhl	2018-04-09 12:20:02	hiifx_201804091220017985	wdx521	6000.0000	
hanseshhl	2018-04-09 12:21:17	hiifx_201804091221165910	Linyingshun	1500.0000	
hanseshhl	2018-04-09 12:21:49	hiifx_201804091221492560	csf1234	4500.0000	
hanseshhl	2018-04-09 12:22:08	hiifx_201804091222078753	nn1989	3000.0000	
hanseshhl	2018-04-09 12:22:34	hiifx_201804091222341822	yuegenjun	6000.0000	
hanseshhl	2018-04-09 12:25:55	hiifx_201804091225544537	quguangkai	1504.8900	
hanseshhl	2018-04-09 12:28:48	hiifx_201804091228471476	sunxiaodong	2500.0000	
hanseshhl	2018-04-09 12:29:21	hiifx_201804091229208949	sunxiaodong	1500.0000	
hanseshhl	2018-04-09 12:30:50	hiifx_201804091230508397	xv0707	18000.0000	
hanseshhl	2018-04-09 12:31:17	hiifx_201804091231174721	lishuo0829	2000.0000	
hanseshhl	2018-04-09 12:32:09	hiifx_201804091232082996	nj123456	6000.0000	
hanseshhl	2018-04-09 12:32:41	hiifx_201804091232406598	wxl88888	6000.0000	
hanseshhl	2018-04-09 12:33:07	hiifx_201804091233069390	wangjing	1500.0000	
hanseshhl	2018-04-09 12:35:03	hiifx_201804091235023772	fangpinren	3250.0000	
hanseshhl	2018-04-09 12:35:22	hiifx_201804091235212614	fangpinren	3000.0000	
hanseshhl	2018-04-09 12:37:04	hiifx_201804091237043304	mojinlin1568	1500.0000	
hanseshhl	2018-04-09 12:38:19	hiifx_201804091238184031	waihuiwangzi	3500.0000	
TTL781007	2018-04-09 12:38:54	hiifx_201804091238539369	zff001	4000.0000	
hanseshhl	2018-04-09 12:50:18	hiifx_201804091250187656	Tommy1213	6000.0000	
hanseshhl	2018-04-09 12:50:55	hiifx_201804091250545306	wm0115	6002.0000	
hanseshhl	2018-04-09 12:51:11	hiifx_201804091251115850	lx1688	1500.0000	
TTL781007	2018-04-09 13:14:49	hiifx_201804091314488024	hbj123456	10500.0000	
hanseshhl	2018-04-09 13:34:21	hiifx_201804091334206237	fish494031821	1500.0000	
hanseshhl	2018-04-09 13:41:23	hiifx_201804091341225323	michan8962	7717.3600	
hanseshhl	2018-04-09 13:42:16	hiifx_201804091342152551	yzb168	3000.0000	
hanseshhl	2018-04-09 13:43:55	hiifx_201804091343554319	Hiifx	1500.0000	
hanseshhl	2018-04-09 13:44:11	hiifx_201804091344118860	Hiifx	750.0000	
hanseshhl	2018-04-09 13:49:46	hiifx_201804091349468464	liao418404	750.1300	
hanseshhl	2018-04-09 13:50:13	hiifx_201804091350127408	xiaohei	1504.8900	
hanseshhl	2018-04-09 13:50:47	hiifx_201804091350463028	lixin666	3000.0000	
hanseshhl	2018-04-09 13:51:06	hiifx_201804091351059969	wk1688	9000.0000	
TTL781007	2018-04-10 02:18:14	hiifx_201804100218146135	zhou113113	1500.0000	
TTL781007	2018-04-10 02:20:50	hiifx_201804100220498640	xhf0102	7000.0000	
TTL781007	2018-04-10 02:21:20	hiifx_201804100221203110	xhf0102	7000.0000	
TTL781007	2018-04-10 02:21:45	hiifx_201804100221458977	xhf0102	7000.0000	
TTL781007	2018-04-10 02:22:36	hiifx_201804100222368246	xhf0102	7000.0000	
TTL781007	2018-04-10 02:25:55	hiifx_201804100225546761	lsp888	5402.1500	
TTL781007	2018-04-10 02:26:32	hiifx_201804100226328331	lsp888	6945.6200	
TTL781007	2018-04-10 02:42:20	hiifx_201804100242191112	ljy666699	1500.0000	
TTL781007	2018-04-10 02:43:25	hiifx_201804100243246865	zgt123456	1500.0000	
TTL781007	2018-04-10 03:38:22	hiifx_201804100338229239	xhf0102	13500.0000	
TTL781007	2018-04-10 03:48:01	hiifx_201804100348014067	lsp888	7152.2900	
hanseshhl	2018-04-10 05:41:50	hiifx_201804100541501654	cw1988	500.0000	
TTL781007	2018-04-10 06:33:00	hiifx_201804100632596160	jasmine1210	72220.0000	
TTL781007	2018-04-10 06:34:04	hiifx_201804100634034906	LIUKWANGSHENG	29970.0000	
heeheng	2018-04-10 07:05:02	hiifx_201804100705029230	kini77	5000.0000	
TTL781007	2018-04-10 08:14:42	hiifx_201804100814412988	xwd6688	1000.0000	
TTL781007	2018-04-10 08:45:16	hiifx_201804100845164339	jzm1314	750.0000	
TTL781007	2018-04-10 09:51:35	hiifx_201804100951355763	huangying	1500.0000	
hanseshhl	2018-04-10 10:59:39	hiifx_201804101059399101	shunliang	1500.0000	
hanseshhl	2018-04-10 11:18:40	hiifx_201804101118404947	crg888	751.3100	
hanseshhl	2018-04-10 11:23:35	hiifx_201804101123341368	Jason888	3000.0000	
TTL781007	2018-04-10 12:28:43	hiifx_201804101228425354	luopishuai	8000.0000	
TTL781007	2018-04-10 12:30:01	hiifx_201804101230008099	panjie	15000.0000	
TTL781007	2018-04-10 12:33:31	hiifx_201804101233312791	hufabin	1000.0000	
TTL781007	2018-04-10 12:34:42	hiifx_201804101234418871	sunxiaolong	1500.0000	
TTL781007	2018-04-10 12:44:13	hiifx_201804101244127957	zhangjiadong	750.0000	
TTL781007	2018-04-10 12:56:00	hiifx_201804101256003664	cf6688	3000.0000	
TTL781007	2018-04-10 12:56:39	hiifx_201804101256398445	wjh1981	6173.8900	
TTL781007	2018-04-10 12:57:53	hiifx_201804101257532015	doco8023	21000.0000	
TTL781007	2018-04-10 12:59:00	hiifx_201804101258592115	guan888	3830.0000	
TTL781007	2018-04-10 12:59:53	hiifx_201804101259528257	Fjz888888	6500.0000	
TTL781007	2018-04-10 13:04:01	hiifx_201804101304006676	wmf1992	17500.0000	
TTL781007	2018-04-10 13:08:25	hiifx_201804101308248143	xiaohei	1500.0000	
TTL781007	2018-04-10 13:10:52	hiifx_201804101310516432	hss51998	1500.0000	
TTL781007	2018-04-10 13:11:33	hiifx_201804101311339648	sunxiaodong	2500.0000	
TTL781007	2018-04-10 13:12:20	hiifx_201804101312191592	guan888	1500.0000	
TTL781007	2018-04-10 13:23:42	hiifx_201804101323418245	wmf1992	2500.0000	
heeheng	2018-04-10 16:08:26	hiifx_201804101608258651	xuzhiwei	3000.0000	
heeheng	2018-04-10 16:09:53	hiifx_201804101609528956	sunlidong	1500.0000	
TTL781007	2018-04-10 16:12:16	hiifx_201804101612165841	su27pang	15450.0000	
TTL781007	2018-04-10 16:13:13	hiifx_201804101613134174	waihuiwangzi	1500.0000	
TTL781007	2018-04-10 16:14:22	hiifx_201804101614228837	wulaijin	3000.0000	
TTL781007	2018-04-10 16:15:04	hiifx_201804101615036610	yangchen	10000.0000	
TTL781007	2018-04-10 16:16:11	hiifx_201804101616116215	xujiao	2179.5400	
TTL781007	2018-04-10 16:16:47	hiifx_201804101616462267	waihuiwangzi	4000.0000	
TTL781007	2018-04-10 16:17:55	hiifx_201804101617551974	yufengkun	5000.0000	
TTL781007	2018-04-10 16:18:31	hiifx_201804101618303967	liuzhengyin	3000.0000	
TTL781007	2018-04-10 16:19:11	hiifx_201804101619119195	707909006	750.0000	
TTL781007	2018-04-10 16:19:54	hiifx_201804101619543311	lihua	2250.0000	
TTL781007	2018-04-10 16:20:40	hiifx_201804101620402184	tansifang	3009.7700	
TTL781007	2018-04-10 16:21:54	hiifx_201804101621532683	szm1234	1500.0000	
TTL781007	2018-04-10 16:22:25	hiifx_201804101622254351	khh1234	1500.0000	
TTL781007	2018-04-10 16:23:00	hiifx_201804101622595854	qwe8701406	4500.0000	
TTL781007	2018-04-10 16:23:26	hiifx_201804101623254094	lcy168	3000.0000	
TTL781007	2018-04-10 16:23:59	hiifx_201804101623587959	jn5471	1500.0000	
TTL781007	2018-04-10 16:24:54	hiifx_201804101624547690	li8524146	1500.0000	
TTL781007	2018-04-10 16:25:31	hiifx_201804101625312866	youngorzhang	7717.3600	
TTL781007	2018-04-10 16:26:22	hiifx_201804101626212736	youngorzhang	2282.6400	
TTL781007	2018-04-10 16:26:57	hiifx_201804101626569338	tangying	1500.0000	
TTL781007	2018-04-10 16:27:40	hiifx_201804101627398087	mxl881100	2000.0000	
TTL781007	2018-04-10 16:28:07	hiifx_201804101628079741	dongxinzun	3000.0000	
TTL781007	2018-04-10 16:28:56	hiifx_201804101628562704	970482775	1500.0000	
TTL781007	2018-04-10 16:29:29	hiifx_201804101629294460	lx1688	15000.0000	
TTL781007	2018-04-10 16:30:02	hiifx_201804101630028833	350359193	1500.0000	
TTL781007	2018-04-10 16:30:43	hiifx_201804101630432232	zhi16888	2250.0000	
TTL781007	2018-04-10 16:31:32	hiifx_201804101631327864	liyuhui	6500.0000	
TTL781007	2018-04-10 16:32:07	hiifx_201804101632063883	wys168	3000.0000	
TTL781007	2018-04-10 16:33:04	hiifx_201804101633045477	zmxlove	2250.0000	
TTL781007	2018-04-10 16:33:55	hiifx_201804101633541529	wuyanfang	1502.3700	
TTL781007	2018-04-10 16:34:29	hiifx_201804101634281248	wxl88888	8000.0000	
TTL781007	2018-04-10 16:35:51	hiifx_201804101635514058	1314520yl	1500.0000	
TTL781007	2018-04-10 16:36:40	hiifx_201804101636408057	zhaoshaokun888	9014.1900	
TTL781007	2018-04-10 16:37:25	hiifx_201804101637257010	zdw1825715812	2250.0000	
TTL781007	2018-04-10 16:38:14	hiifx_201804101638148838	yuxiangshui	4507.1000	
TTL781007	2018-04-10 16:39:13	hiifx_201804101639136905	lizhi520	750.0000	
TTL781007	2018-04-10 16:39:52	hiifx_201804101639524180	tangxian	7729.5300	
TTL781007	2018-04-10 16:40:33	hiifx_201804101640327161	tangxian	7770.4700	
TTL781007	2018-04-10 16:41:24	hiifx_201804101641242311	liuli6688	1500.0000	
TTL781007	2018-04-10 16:42:14	hiifx_201804101642138489	llx668	17000.0000	
TTL781007	2018-04-10 16:44:14	hiifx_201804101644147103	zhangyan5803	18000.0000	
TTL781007	2018-04-10 16:45:34	hiifx_201804101645336884	yk6699	10500.0000	
TTL781007	2018-04-10 16:46:16	hiifx_201804101646169845	cw1988	751.1900	
TTL781007	2018-04-10 16:46:51	hiifx_201804101646505768	ly88888	1500.0000	
TTL781007	2018-04-10 16:47:17	hiifx_201804101647179405	zhuo9965	751.3100	
TTL781007	2018-04-10 16:47:47	hiifx_201804101647475339	chl518	9000.0000	
TTL781007	2018-04-10 16:48:16	hiifx_201804101648154002	yangxuegang	1500.0000	
TTL781007	2018-04-10 16:48:42	hiifx_201804101648422044	zhang88	1500.0000	
TTL781007	2018-04-10 16:49:11	hiifx_201804101649114253	wei1978	5000.0000	
TTL781007	2018-04-10 16:49:43	hiifx_201804101649432005	liusupin	1500.0000	
TTL781007	2018-04-10 16:50:12	hiifx_201804101650111989	luopishuai	10000.0000	
TTL781007	2018-04-10 16:51:26	hiifx_201804101651252525	wangze168	750.0000	
TTL781007	2018-04-10 16:51:53	hiifx_201804101651525930	yuegenjun	2250.0000	
TTL781007	2018-04-10 16:52:15	hiifx_201804101652156261	sy777	1500.0000	
TTL781007	2018-04-10 16:52:45	hiifx_201804101652442178	zdz168	1501.0700	
TTL781007	2018-04-10 16:53:48	hiifx_201804101653487436	wdx521	3000.0000	
TTL781007	2018-04-10 16:54:11	hiifx_201804101654116187	tangzeyong	1500.0000	
TTL781007	2018-04-10 16:54:36	hiifx_201804101654368580	MLJ1995	1500.0000	
TTL781007	2018-04-10 16:55:38	hiifx_201804101655371013	MLJ1995	1500.0000	
TTL781007	2018-04-10 16:56:07	hiifx_201804101656075943	grj777888	750.0000	
TTL781007	2018-04-10 16:56:32	hiifx_201804101656311803	wx168	3000.0000	
TTL781007	2018-04-10 16:56:53	hiifx_201804101656527575	gdh0079	1500.0000	
TTL781007	2018-04-10 16:57:24	hiifx_201804101657241244	Wanjuntao	5000.0000	
TTL781007	2018-04-10 16:57:59	hiifx_201804101657586956	lhy6699	4800.0000	
TTL781007	2018-04-10 16:58:54	hiifx_201804101658549217	cy690117	1500.0000	
TTL781007	2018-04-10 17:00:21	hiifx_201804101700219122	MD727678	3000.0000	
TTL781007	2018-04-10 17:00:49	hiifx_201804101700481831	ljf001	1500.0000	
TTL781007	2018-04-10 17:01:15	hiifx_201804101701149558	gy9413	750.0000	
TTL781007	2018-04-10 17:01:39	hiifx_201804101701399889	jing001	752.0000	
TTL781007	2018-04-11 02:24:45	hiifx_201804110224458776	gy94730	5000.0000	
TTL781007	2018-04-11 02:26:04	hiifx_201804110226031553	Stranger	3750.0000	
TTL781007	2018-04-11 02:27:38	hiifx_201804110227386003	dongzhengbin	15000.0000	
TTL781007	2018-04-11 02:28:16	hiifx_201804110228152334	yinenming	10700.0000	
TTL781007	2018-04-11 02:28:52	hiifx_201804110228525431	qiaoliang	5000.0000	
TTL781007	2018-04-11 02:29:31	hiifx_201804110229307381	roseli	751.3100	
TTL781007	2018-04-11 02:40:22	hiifx_201804110240225704	l168168	1500.0000	
TTL781007	2018-04-11 02:41:38	hiifx_201804110241378406	hanfeng	4500.0000	
TTL781007	2018-04-11 02:41:58	hiifx_201804110241578074	yansen	3000.0000	
TTL781007	2018-04-11 02:42:24	hiifx_201804110242238993	xudejun123	6500.0000	
TTL781007	2018-04-11 02:43:05	hiifx_201804110243044600	Yan999111	2800.0000	
TTL781007	2018-04-11 02:43:54	hiifx_201804110243539517	xudejun123	6500.0000	
TTL781007	2018-04-11 02:44:16	hiifx_201804110244152675	Hiifx	2500.0000	
TTL781007	2018-04-11 02:44:40	hiifx_201804110244395060	ch999	2500.0000	
TTL781007	2018-04-11 02:45:28	hiifx_201804110245289539	WCR3588	3000.0000	
TTL781007	2018-04-11 02:45:50	hiifx_201804110245495299	wangguohui	3000.0000	
TTL781007	2018-04-11 02:46:47	hiifx_201804110246471881	jsq1319	500.0000	
TTL781007	2018-04-11 02:47:17	hiifx_201804110247168626	mjh01	7500.0000	
TTL781007	2018-04-11 02:47:43	hiifx_201804110247422928	shenyuan	750.0000	
TTL781007	2018-04-11 02:48:47	hiifx_201804110248468887	wangdongwen123	3000.0000	
TTL781007	2018-04-11 02:49:38	hiifx_201804110249385009	bossmeng	7729.5300	
TTL781007	2018-04-11 02:50:12	hiifx_201804110250124142	bossmeng	5270.4700	
TTL781007	2018-04-11 02:50:38	hiifx_201804110250373368	domoxx	4000.0000	
TTL781007	2018-04-11 02:51:05	hiifx_201804110251053907	xh8299	2800.0000	
TTL781007	2018-04-11 02:51:33	hiifx_201804110251332372	Wengfenfen	6000.0000	
TTL781007	2018-04-11 02:52:05	hiifx_201804110252047105	lxy16801	3000.0000	
TTL781007	2018-04-11 02:52:30	hiifx_201804110252294602	Linyingshun	1500.0000	
TTL781007	2018-04-11 02:52:55	hiifx_201804110252552798	cxy111	6000.0000	
TTL781007	2018-04-11 02:53:23	hiifx_201804110253232303	tangjing	1500.0000	
TTL781007	2018-04-11 03:05:18	hiifx_201804110305186109	wangyu7777	2000.0000	
TTL781007	2018-04-11 03:21:02	hiifx_201804110321019686	luyunfeng123	4000.0000	
TTL781007	2018-04-11 03:26:41	hiifx_201804110326411480	kini77	6009.5000	
TTL781007	2018-04-11 03:28:59	hiifx_201804110328582451	xwd6688	2000.0000	
TTL781007	2018-04-11 03:38:41	hiifx_201804110338401799	nature168	45000.0000	
TTL781007	2018-04-11 04:23:29	hiifx_201804110423288793	zxh168168	1500.0000	
TTL781007	2018-04-11 04:29:49	hiifx_201804110429498589	ljy666699	3000.0000	
TTL781007	2018-04-11 04:30:36	hiifx_201804110430356185	zcm168168	1500.0000	
TTL781007	2018-04-11 04:31:15	hiifx_201804110431148919	d168168168	2000.0000	
TTL781007	2018-04-11 04:32:14	hiifx_201804110432134633	cp168168	1500.0000	
TTL781007	2018-04-11 04:48:42	hiifx_201804110448413074	sunxiaolong	2000.0000	
TTL781007	2018-04-11 09:23:49	hiifx_201804110923484540	ping4626	1001.6100	
TTL781007	2018-04-11 09:24:58	hiifx_201804110924574014	shu888	15000.0000	
